# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-04-18 20:31:20 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11113000 SESPE C NR FILLMORE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 11113000
#    TS_ID       Parameter Description
#    14414       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     Rat  Rating being developed.
#
agency_cd	site_no	datetime	tz_cd	14414_00060	14414_00060_cd
USGS	11113000	2023-02-02 14:45	PST	193	P
USGS	11113000	2023-02-02 15:00	PST	193	P
USGS	11113000	2023-02-02 15:15	PST	196	P
USGS	11113000	2023-02-02 15:30	PST	191	P
USGS	11113000	2023-02-02 15:45	PST	193	P
USGS	11113000	2023-02-02 16:00	PST	193	P
USGS	11113000	2023-02-02 16:15	PST	193	P
USGS	11113000	2023-02-02 16:30	PST	193	P
USGS	11113000	2023-02-02 16:45	PST	191	P
USGS	11113000	2023-02-02 17:00	PST	193	P
USGS	11113000	2023-02-02 17:15	PST	191	P
USGS	11113000	2023-02-02 17:30	PST	191	P
USGS	11113000	2023-02-02 17:45	PST	193	P
USGS	11113000	2023-02-02 18:00	PST	191	P
USGS	11113000	2023-02-02 18:15	PST	193	P
USGS	11113000	2023-02-02 18:30	PST	193	P
USGS	11113000	2023-02-02 18:45	PST	190	P
USGS	11113000	2023-02-02 19:00	PST	193	P
USGS	11113000	2023-02-02 19:15	PST	190	P
USGS	11113000	2023-02-02 19:30	PST	190	P
USGS	11113000	2023-02-02 19:45	PST	190	P
USGS	11113000	2023-02-02 20:00	PST	190	P
USGS	11113000	2023-02-02 20:15	PST	190	P
USGS	11113000	2023-02-02 20:30	PST	188	P
USGS	11113000	2023-02-02 20:45	PST	190	P
USGS	11113000	2023-02-02 21:00	PST	190	P
USGS	11113000	2023-02-02 21:15	PST	188	P
USGS	11113000	2023-02-02 21:30	PST	188	P
USGS	11113000	2023-02-02 21:45	PST	190	P
USGS	11113000	2023-02-02 22:00	PST	190	P
USGS	11113000	2023-02-02 22:15	PST	190	P
USGS	11113000	2023-02-02 22:30	PST	188	P
USGS	11113000	2023-02-02 22:45	PST	190	P
USGS	11113000	2023-02-02 23:00	PST	188	P
USGS	11113000	2023-02-02 23:15	PST	190	P
USGS	11113000	2023-02-02 23:30	PST	188	P
USGS	11113000	2023-02-02 23:45	PST	188	P
USGS	11113000	2023-02-03 00:00	PST	188	P
USGS	11113000	2023-02-03 00:15	PST	187	P
USGS	11113000	2023-02-03 00:30	PST	187	P
USGS	11113000	2023-02-03 00:45	PST	187	P
USGS	11113000	2023-02-03 01:00	PST	187	P
USGS	11113000	2023-02-03 01:15	PST	187	P
USGS	11113000	2023-02-03 01:30	PST	187	P
USGS	11113000	2023-02-03 01:45	PST	187	P
USGS	11113000	2023-02-03 02:00	PST	187	P
USGS	11113000	2023-02-03 02:15	PST	187	P
USGS	11113000	2023-02-03 02:30	PST	187	P
USGS	11113000	2023-02-03 02:45	PST	187	P
USGS	11113000	2023-02-03 03:00	PST	187	P
USGS	11113000	2023-02-03 03:15	PST	185	P
USGS	11113000	2023-02-03 03:30	PST	187	P
USGS	11113000	2023-02-03 03:45	PST	187	P
USGS	11113000	2023-02-03 04:00	PST	187	P
USGS	11113000	2023-02-03 04:15	PST	187	P
USGS	11113000	2023-02-03 04:30	PST	187	P
USGS	11113000	2023-02-03 04:45	PST	187	P
USGS	11113000	2023-02-03 05:00	PST	185	P
USGS	11113000	2023-02-03 05:15	PST	187	P
USGS	11113000	2023-02-03 05:30	PST	187	P
USGS	11113000	2023-02-03 05:45	PST	184	P
USGS	11113000	2023-02-03 06:00	PST	184	P
USGS	11113000	2023-02-03 06:15	PST	184	P
USGS	11113000	2023-02-03 06:30	PST	187	P
USGS	11113000	2023-02-03 06:45	PST	187	P
USGS	11113000	2023-02-03 07:00	PST	187	P
USGS	11113000	2023-02-03 07:15	PST	187	P
USGS	11113000	2023-02-03 07:30	PST	187	P
USGS	11113000	2023-02-03 07:45	PST	187	P
USGS	11113000	2023-02-03 08:00	PST	187	P
USGS	11113000	2023-02-03 08:15	PST	187	P
USGS	11113000	2023-02-03 08:30	PST	184	P
USGS	11113000	2023-02-03 08:45	PST	187	P
USGS	11113000	2023-02-03 09:00	PST	186	P
USGS	11113000	2023-02-03 09:15	PST	186	P
USGS	11113000	2023-02-03 09:30	PST	186	P
USGS	11113000	2023-02-03 09:45	PST	184	P
USGS	11113000	2023-02-03 10:00	PST	186	P
USGS	11113000	2023-02-03 10:15	PST	186	P
USGS	11113000	2023-02-03 10:30	PST	186	P
USGS	11113000	2023-02-03 10:45	PST	186	P
USGS	11113000	2023-02-03 11:00	PST	186	P
USGS	11113000	2023-02-03 11:15	PST	186	P
USGS	11113000	2023-02-03 11:30	PST	186	P
USGS	11113000	2023-02-03 11:45	PST	184	P
USGS	11113000	2023-02-03 12:00	PST	186	P
USGS	11113000	2023-02-03 12:15	PST	184	P
USGS	11113000	2023-02-03 12:30	PST	184	P
USGS	11113000	2023-02-03 12:45	PST	186	P
USGS	11113000	2023-02-03 13:00	PST	184	P
USGS	11113000	2023-02-03 13:15	PST	186	P
USGS	11113000	2023-02-03 13:30	PST	184	P
USGS	11113000	2023-02-03 13:45	PST	186	P
USGS	11113000	2023-02-03 14:00	PST	184	P
USGS	11113000	2023-02-03 14:15	PST	184	P
USGS	11113000	2023-02-03 14:30	PST	184	P
USGS	11113000	2023-02-03 14:45	PST	186	P
USGS	11113000	2023-02-03 15:00	PST	183	P
USGS	11113000	2023-02-03 15:15	PST	183	P
USGS	11113000	2023-02-03 15:30	PST	183	P
USGS	11113000	2023-02-03 15:45	PST	183	P
USGS	11113000	2023-02-03 16:00	PST	183	P
USGS	11113000	2023-02-03 16:15	PST	183	P
USGS	11113000	2023-02-03 16:30	PST	183	P
USGS	11113000	2023-02-03 16:45	PST	183	P
USGS	11113000	2023-02-03 17:00	PST	183	P
USGS	11113000	2023-02-03 17:15	PST	183	P
USGS	11113000	2023-02-03 17:30	PST	183	P
USGS	11113000	2023-02-03 17:45	PST	183	P
USGS	11113000	2023-02-03 18:00	PST	183	P
USGS	11113000	2023-02-03 18:15	PST	181	P
USGS	11113000	2023-02-03 18:30	PST	181	P
USGS	11113000	2023-02-03 18:45	PST	181	P
USGS	11113000	2023-02-03 19:00	PST	183	P
USGS	11113000	2023-02-03 19:15	PST	181	P
USGS	11113000	2023-02-03 19:30	PST	181	P
USGS	11113000	2023-02-03 19:45	PST	181	P
USGS	11113000	2023-02-03 20:00	PST	181	P
USGS	11113000	2023-02-03 20:15	PST	181	P
USGS	11113000	2023-02-03 20:30	PST	183	P
USGS	11113000	2023-02-03 20:45	PST	180	P
USGS	11113000	2023-02-03 21:00	PST	180	P
USGS	11113000	2023-02-03 21:15	PST	180	P
USGS	11113000	2023-02-03 21:30	PST	180	P
USGS	11113000	2023-02-03 21:45	PST	180	P
USGS	11113000	2023-02-03 22:00	PST	180	P
USGS	11113000	2023-02-03 22:15	PST	180	P
USGS	11113000	2023-02-03 22:30	PST	180	P
USGS	11113000	2023-02-03 22:45	PST	180	P
USGS	11113000	2023-02-03 23:00	PST	180	P
USGS	11113000	2023-02-03 23:15	PST	180	P
USGS	11113000	2023-02-03 23:30	PST	178	P
USGS	11113000	2023-02-03 23:45	PST	180	P
USGS	11113000	2023-02-04 00:00	PST	180	P
USGS	11113000	2023-02-04 00:15	PST	180	P
USGS	11113000	2023-02-04 00:30	PST	178	P
USGS	11113000	2023-02-04 00:45	PST	180	P
USGS	11113000	2023-02-04 01:00	PST	180	P
USGS	11113000	2023-02-04 01:15	PST	180	P
USGS	11113000	2023-02-04 01:30	PST	180	P
USGS	11113000	2023-02-04 01:45	PST	180	P
USGS	11113000	2023-02-04 02:00	PST	178	P
USGS	11113000	2023-02-04 02:15	PST	178	P
USGS	11113000	2023-02-04 02:30	PST	180	P
USGS	11113000	2023-02-04 02:45	PST	178	P
USGS	11113000	2023-02-04 03:00	PST	177	P
USGS	11113000	2023-02-04 03:15	PST	177	P
USGS	11113000	2023-02-04 03:30	PST	177	P
USGS	11113000	2023-02-04 03:45	PST	180	P
USGS	11113000	2023-02-04 04:00	PST	177	P
USGS	11113000	2023-02-04 04:15	PST	177	P
USGS	11113000	2023-02-04 04:30	PST	177	P
USGS	11113000	2023-02-04 04:45	PST	177	P
USGS	11113000	2023-02-04 05:00	PST	177	P
USGS	11113000	2023-02-04 05:15	PST	177	P
USGS	11113000	2023-02-04 05:30	PST	177	P
USGS	11113000	2023-02-04 05:45	PST	177	P
USGS	11113000	2023-02-04 06:00	PST	177	P
USGS	11113000	2023-02-04 06:15	PST	177	P
USGS	11113000	2023-02-04 06:30	PST	177	P
USGS	11113000	2023-02-04 06:45	PST	177	P
USGS	11113000	2023-02-04 07:00	PST	177	P
USGS	11113000	2023-02-04 07:15	PST	177	P
USGS	11113000	2023-02-04 07:30	PST	177	P
USGS	11113000	2023-02-04 07:45	PST	179	P
USGS	11113000	2023-02-04 08:00	PST	177	P
USGS	11113000	2023-02-04 08:15	PST	177	P
USGS	11113000	2023-02-04 08:30	PST	177	P
USGS	11113000	2023-02-04 08:45	PST	177	P
USGS	11113000	2023-02-04 09:00	PST	177	P
USGS	11113000	2023-02-04 09:15	PST	177	P
USGS	11113000	2023-02-04 09:30	PST	177	P
USGS	11113000	2023-02-04 09:45	PST	174	P
USGS	11113000	2023-02-04 10:00	PST	177	P
USGS	11113000	2023-02-04 10:15	PST	177	P
USGS	11113000	2023-02-04 10:30	PST	177	P
USGS	11113000	2023-02-04 10:45	PST	177	P
USGS	11113000	2023-02-04 11:00	PST	179	P
USGS	11113000	2023-02-04 11:15	PST	177	P
USGS	11113000	2023-02-04 11:30	PST	179	P
USGS	11113000	2023-02-04 11:45	PST	179	P
USGS	11113000	2023-02-04 12:00	PST	177	P
USGS	11113000	2023-02-04 12:15	PST	176	P
USGS	11113000	2023-02-04 12:30	PST	176	P
USGS	11113000	2023-02-04 12:45	PST	176	P
USGS	11113000	2023-02-04 13:00	PST	176	P
USGS	11113000	2023-02-04 13:15	PST	176	P
USGS	11113000	2023-02-04 13:30	PST	174	P
USGS	11113000	2023-02-04 13:45	PST	176	P
USGS	11113000	2023-02-04 14:00	PST	176	P
USGS	11113000	2023-02-04 14:15	PST	176	P
USGS	11113000	2023-02-04 14:30	PST	176	P
USGS	11113000	2023-02-04 14:45	PST	176	P
USGS	11113000	2023-02-04 15:00	PST	176	P
USGS	11113000	2023-02-04 15:15	PST	174	P
USGS	11113000	2023-02-04 15:30	PST	176	P
USGS	11113000	2023-02-04 15:45	PST	176	P
USGS	11113000	2023-02-04 16:00	PST	174	P
USGS	11113000	2023-02-04 16:15	PST	176	P
USGS	11113000	2023-02-04 16:30	PST	174	P
USGS	11113000	2023-02-04 16:45	PST	174	P
USGS	11113000	2023-02-04 17:00	PST	174	P
USGS	11113000	2023-02-04 17:15	PST	174	P
USGS	11113000	2023-02-04 17:30	PST	174	P
USGS	11113000	2023-02-04 17:45	PST	174	P
USGS	11113000	2023-02-04 18:00	PST	174	P
USGS	11113000	2023-02-04 18:15	PST	174	P
USGS	11113000	2023-02-04 18:30	PST	174	P
USGS	11113000	2023-02-04 18:45	PST	173	P
USGS	11113000	2023-02-04 19:00	PST	173	P
USGS	11113000	2023-02-04 19:15	PST	173	P
USGS	11113000	2023-02-04 19:30	PST	173	P
USGS	11113000	2023-02-04 19:45	PST	173	P
USGS	11113000	2023-02-04 20:00	PST	173	P
USGS	11113000	2023-02-04 20:15	PST	171	P
USGS	11113000	2023-02-04 20:30	PST	173	P
USGS	11113000	2023-02-04 20:45	PST	173	P
USGS	11113000	2023-02-04 21:00	PST	173	P
USGS	11113000	2023-02-04 21:15	PST	173	P
USGS	11113000	2023-02-04 21:30	PST	171	P
USGS	11113000	2023-02-04 21:45	PST	173	P
USGS	11113000	2023-02-04 22:00	PST	173	P
USGS	11113000	2023-02-04 22:15	PST	173	P
USGS	11113000	2023-02-04 22:30	PST	173	P
USGS	11113000	2023-02-04 22:45	PST	173	P
USGS	11113000	2023-02-04 23:00	PST	171	P
USGS	11113000	2023-02-04 23:15	PST	171	P
USGS	11113000	2023-02-04 23:30	PST	173	P
USGS	11113000	2023-02-04 23:45	PST	173	P
USGS	11113000	2023-02-05 00:00	PST	173	P
USGS	11113000	2023-02-05 00:15	PST	173	P
USGS	11113000	2023-02-05 00:30	PST	171	P
USGS	11113000	2023-02-05 00:45	PST	171	P
USGS	11113000	2023-02-05 01:00	PST	171	P
USGS	11113000	2023-02-05 01:15	PST	171	P
USGS	11113000	2023-02-05 01:30	PST	171	P
USGS	11113000	2023-02-05 01:45	PST	170	P
USGS	11113000	2023-02-05 02:00	PST	170	P
USGS	11113000	2023-02-05 02:15	PST	170	P
USGS	11113000	2023-02-05 02:30	PST	170	P
USGS	11113000	2023-02-05 02:45	PST	170	P
USGS	11113000	2023-02-05 03:00	PST	170	P
USGS	11113000	2023-02-05 03:15	PST	170	P
USGS	11113000	2023-02-05 03:30	PST	170	P
USGS	11113000	2023-02-05 03:45	PST	170	P
USGS	11113000	2023-02-05 04:00	PST	170	P
USGS	11113000	2023-02-05 04:15	PST	170	P
USGS	11113000	2023-02-05 04:30	PST	170	P
USGS	11113000	2023-02-05 04:45	PST	170	P
USGS	11113000	2023-02-05 05:00	PST	170	P
USGS	11113000	2023-02-05 05:15	PST	170	P
USGS	11113000	2023-02-05 05:30	PST	170	P
USGS	11113000	2023-02-05 05:45	PST	170	P
USGS	11113000	2023-02-05 06:00	PST	170	P
USGS	11113000	2023-02-05 06:15	PST	170	P
USGS	11113000	2023-02-05 06:30	PST	170	P
USGS	11113000	2023-02-05 06:45	PST	170	P
USGS	11113000	2023-02-05 07:00	PST	170	P
USGS	11113000	2023-02-05 07:15	PST	170	P
USGS	11113000	2023-02-05 07:30	PST	170	P
USGS	11113000	2023-02-05 07:45	PST	170	P
USGS	11113000	2023-02-05 08:00	PST	170	P
USGS	11113000	2023-02-05 08:15	PST	170	P
USGS	11113000	2023-02-05 08:30	PST	170	P
USGS	11113000	2023-02-05 08:45	PST	170	P
USGS	11113000	2023-02-05 09:00	PST	172	P
USGS	11113000	2023-02-05 09:15	PST	170	P
USGS	11113000	2023-02-05 09:30	PST	170	P
USGS	11113000	2023-02-05 09:45	PST	170	P
USGS	11113000	2023-02-05 10:00	PST	170	P
USGS	11113000	2023-02-05 10:15	PST	170	P
USGS	11113000	2023-02-05 10:30	PST	170	P
USGS	11113000	2023-02-05 10:45	PST	170	P
USGS	11113000	2023-02-05 11:00	PST	170	P
USGS	11113000	2023-02-05 11:15	PST	169	P
USGS	11113000	2023-02-05 11:30	PST	172	P
USGS	11113000	2023-02-05 11:45	PST	169	P
USGS	11113000	2023-02-05 12:00	PST	172	P
USGS	11113000	2023-02-05 12:15	PST	169	P
USGS	11113000	2023-02-05 12:30	PST	169	P
USGS	11113000	2023-02-05 12:45	PST	169	P
USGS	11113000	2023-02-05 13:00	PST	169	P
USGS	11113000	2023-02-05 13:15	PST	169	P
USGS	11113000	2023-02-05 13:30	PST	169	P
USGS	11113000	2023-02-05 13:45	PST	169	P
USGS	11113000	2023-02-05 14:00	PST	167	P
USGS	11113000	2023-02-05 14:15	PST	169	P
USGS	11113000	2023-02-05 14:30	PST	169	P
USGS	11113000	2023-02-05 14:45	PST	169	P
USGS	11113000	2023-02-05 15:00	PST	167	P
USGS	11113000	2023-02-05 15:15	PST	169	P
USGS	11113000	2023-02-05 15:30	PST	167	P
USGS	11113000	2023-02-05 15:45	PST	167	P
USGS	11113000	2023-02-05 16:00	PST	167	P
USGS	11113000	2023-02-05 16:15	PST	167	P
USGS	11113000	2023-02-05 16:30	PST	167	P
USGS	11113000	2023-02-05 16:45	PST	167	P
USGS	11113000	2023-02-05 17:00	PST	167	P
USGS	11113000	2023-02-05 17:15	PST	167	P
USGS	11113000	2023-02-05 17:30	PST	167	P
USGS	11113000	2023-02-05 17:45	PST	167	P
USGS	11113000	2023-02-05 18:00	PST	167	P
USGS	11113000	2023-02-05 18:15	PST	167	P
USGS	11113000	2023-02-05 18:30	PST	166	P
USGS	11113000	2023-02-05 18:45	PST	166	P
USGS	11113000	2023-02-05 19:00	PST	166	P
USGS	11113000	2023-02-05 19:15	PST	164	P
USGS	11113000	2023-02-05 19:30	PST	164	P
USGS	11113000	2023-02-05 19:45	PST	166	P
USGS	11113000	2023-02-05 20:00	PST	166	P
USGS	11113000	2023-02-05 20:15	PST	166	P
USGS	11113000	2023-02-05 20:30	PST	164	P
USGS	11113000	2023-02-05 20:45	PST	164	P
USGS	11113000	2023-02-05 21:00	PST	164	P
USGS	11113000	2023-02-05 21:15	PST	164	P
USGS	11113000	2023-02-05 21:30	PST	164	P
USGS	11113000	2023-02-05 21:45	PST	164	P
USGS	11113000	2023-02-05 22:00	PST	164	P
USGS	11113000	2023-02-05 22:15	PST	164	P
USGS	11113000	2023-02-05 22:30	PST	164	P
USGS	11113000	2023-02-05 22:45	PST	164	P
USGS	11113000	2023-02-05 23:00	PST	162	P
USGS	11113000	2023-02-05 23:15	PST	164	P
USGS	11113000	2023-02-05 23:30	PST	164	P
USGS	11113000	2023-02-05 23:45	PST	164	P
USGS	11113000	2023-02-06 00:00	PST	164	P
USGS	11113000	2023-02-06 00:15	PST	164	P
USGS	11113000	2023-02-06 00:30	PST	164	P
USGS	11113000	2023-02-06 00:45	PST	164	P
USGS	11113000	2023-02-06 01:00	PST	164	P
USGS	11113000	2023-02-06 01:15	PST	164	P
USGS	11113000	2023-02-06 01:30	PST	164	P
USGS	11113000	2023-02-06 01:45	PST	164	P
USGS	11113000	2023-02-06 02:00	PST	164	P
USGS	11113000	2023-02-06 02:15	PST	163	P
USGS	11113000	2023-02-06 02:30	PST	163	P
USGS	11113000	2023-02-06 02:45	PST	161	P
USGS	11113000	2023-02-06 03:00	PST	161	P
USGS	11113000	2023-02-06 03:15	PST	163	P
USGS	11113000	2023-02-06 03:30	PST	161	P
USGS	11113000	2023-02-06 03:45	PST	161	P
USGS	11113000	2023-02-06 04:00	PST	161	P
USGS	11113000	2023-02-06 04:15	PST	163	P
USGS	11113000	2023-02-06 04:30	PST	161	P
USGS	11113000	2023-02-06 04:45	PST	161	P
USGS	11113000	2023-02-06 05:00	PST	163	P
USGS	11113000	2023-02-06 05:15	PST	161	P
USGS	11113000	2023-02-06 05:30	PST	161	P
USGS	11113000	2023-02-06 05:45	PST	161	P
USGS	11113000	2023-02-06 06:00	PST	163	P
USGS	11113000	2023-02-06 06:15	PST	161	P
USGS	11113000	2023-02-06 06:30	PST	161	P
USGS	11113000	2023-02-06 06:45	PST	161	P
USGS	11113000	2023-02-06 07:00	PST	161	P
USGS	11113000	2023-02-06 07:15	PST	161	P
USGS	11113000	2023-02-06 07:30	PST	161	P
USGS	11113000	2023-02-06 07:45	PST	161	P
USGS	11113000	2023-02-06 08:00	PST	161	P
USGS	11113000	2023-02-06 08:15	PST	161	P
USGS	11113000	2023-02-06 08:30	PST	161	P
USGS	11113000	2023-02-06 08:45	PST	161	P
USGS	11113000	2023-02-06 09:00	PST	163	P
USGS	11113000	2023-02-06 09:15	PST	161	P
USGS	11113000	2023-02-06 09:30	PST	161	P
USGS	11113000	2023-02-06 09:45	PST	161	P
USGS	11113000	2023-02-06 10:00	PST	160	P
USGS	11113000	2023-02-06 10:15	PST	160	P
USGS	11113000	2023-02-06 10:30	PST	160	P
USGS	11113000	2023-02-06 10:45	PST	160	P
USGS	11113000	2023-02-06 11:00	PST	160	P
USGS	11113000	2023-02-06 11:15	PST	160	P
USGS	11113000	2023-02-06 11:30	PST	160	P
USGS	11113000	2023-02-06 11:45	PST	160	P
USGS	11113000	2023-02-06 12:00	PST	160	P
USGS	11113000	2023-02-06 12:15	PST	160	P
USGS	11113000	2023-02-06 12:30	PST	160	P
USGS	11113000	2023-02-06 12:45	PST	160	P
USGS	11113000	2023-02-06 13:00	PST	160	P
USGS	11113000	2023-02-06 13:15	PST	160	P
USGS	11113000	2023-02-06 13:30	PST	160	P
USGS	11113000	2023-02-06 13:45	PST	160	P
USGS	11113000	2023-02-06 14:00	PST	160	P
USGS	11113000	2023-02-06 14:15	PST	160	P
USGS	11113000	2023-02-06 14:30	PST	158	P
USGS	11113000	2023-02-06 14:45	PST	158	P
USGS	11113000	2023-02-06 15:00	PST	158	P
USGS	11113000	2023-02-06 15:15	PST	158	P
USGS	11113000	2023-02-06 15:30	PST	158	P
USGS	11113000	2023-02-06 15:45	PST	160	P
USGS	11113000	2023-02-06 16:00	PST	160	P
USGS	11113000	2023-02-06 16:15	PST	158	P
USGS	11113000	2023-02-06 16:30	PST	160	P
USGS	11113000	2023-02-06 16:45	PST	158	P
USGS	11113000	2023-02-06 17:00	PST	158	P
USGS	11113000	2023-02-06 17:15	PST	158	P
USGS	11113000	2023-02-06 17:30	PST	158	P
USGS	11113000	2023-02-06 17:45	PST	158	P
USGS	11113000	2023-02-06 18:00	PST	158	P
USGS	11113000	2023-02-06 18:15	PST	157	P
USGS	11113000	2023-02-06 18:30	PST	157	P
USGS	11113000	2023-02-06 18:45	PST	157	P
USGS	11113000	2023-02-06 19:00	PST	157	P
USGS	11113000	2023-02-06 19:15	PST	157	P
USGS	11113000	2023-02-06 19:30	PST	157	P
USGS	11113000	2023-02-06 19:45	PST	157	P
USGS	11113000	2023-02-06 20:00	PST	157	P
USGS	11113000	2023-02-06 20:15	PST	157	P
USGS	11113000	2023-02-06 20:30	PST	157	P
USGS	11113000	2023-02-06 20:45	PST	157	P
USGS	11113000	2023-02-06 21:00	PST	157	P
USGS	11113000	2023-02-06 21:15	PST	157	P
USGS	11113000	2023-02-06 21:30	PST	157	P
USGS	11113000	2023-02-06 21:45	PST	157	P
USGS	11113000	2023-02-06 22:00	PST	155	P
USGS	11113000	2023-02-06 22:15	PST	157	P
USGS	11113000	2023-02-06 22:30	PST	157	P
USGS	11113000	2023-02-06 22:45	PST	157	P
USGS	11113000	2023-02-06 23:00	PST	155	P
USGS	11113000	2023-02-06 23:15	PST	157	P
USGS	11113000	2023-02-06 23:30	PST	157	P
USGS	11113000	2023-02-06 23:45	PST	157	P
USGS	11113000	2023-02-07 00:00	PST	157	P
USGS	11113000	2023-02-07 00:15	PST	157	P
USGS	11113000	2023-02-07 00:30	PST	157	P
USGS	11113000	2023-02-07 00:45	PST	155	P
USGS	11113000	2023-02-07 01:00	PST	155	P
USGS	11113000	2023-02-07 01:15	PST	157	P
USGS	11113000	2023-02-07 01:30	PST	157	P
USGS	11113000	2023-02-07 01:45	PST	155	P
USGS	11113000	2023-02-07 02:00	PST	157	P
USGS	11113000	2023-02-07 02:15	PST	157	P
USGS	11113000	2023-02-07 02:30	PST	157	P
USGS	11113000	2023-02-07 02:45	PST	157	P
USGS	11113000	2023-02-07 03:00	PST	157	P
USGS	11113000	2023-02-07 03:15	PST	154	P
USGS	11113000	2023-02-07 03:30	PST	154	P
USGS	11113000	2023-02-07 03:45	PST	154	P
USGS	11113000	2023-02-07 04:00	PST	154	P
USGS	11113000	2023-02-07 04:15	PST	154	P
USGS	11113000	2023-02-07 04:30	PST	154	P
USGS	11113000	2023-02-07 04:45	PST	154	P
USGS	11113000	2023-02-07 05:00	PST	154	P
USGS	11113000	2023-02-07 05:15	PST	154	P
USGS	11113000	2023-02-07 05:30	PST	154	P
USGS	11113000	2023-02-07 05:45	PST	156	P
USGS	11113000	2023-02-07 06:00	PST	154	P
USGS	11113000	2023-02-07 06:15	PST	154	P
USGS	11113000	2023-02-07 06:30	PST	154	P
USGS	11113000	2023-02-07 06:45	PST	154	P
USGS	11113000	2023-02-07 07:00	PST	154	P
USGS	11113000	2023-02-07 07:15	PST	154	P
USGS	11113000	2023-02-07 07:30	PST	156	P
USGS	11113000	2023-02-07 07:45	PST	154	P
USGS	11113000	2023-02-07 08:00	PST	154	P
USGS	11113000	2023-02-07 08:15	PST	154	P
USGS	11113000	2023-02-07 08:30	PST	154	P
USGS	11113000	2023-02-07 08:45	PST	154	P
USGS	11113000	2023-02-07 09:00	PST	154	P
USGS	11113000	2023-02-07 09:15	PST	154	P
USGS	11113000	2023-02-07 09:30	PST	154	P
USGS	11113000	2023-02-07 09:45	PST	154	P
USGS	11113000	2023-02-07 10:00	PST	154	P
USGS	11113000	2023-02-07 10:15	PST	154	P
USGS	11113000	2023-02-07 10:30	PST	154	P
USGS	11113000	2023-02-07 10:45	PST	154	P
USGS	11113000	2023-02-07 11:00	PST	154	P
USGS	11113000	2023-02-07 11:15	PST	156	P
USGS	11113000	2023-02-07 11:30	PST	154	P
USGS	11113000	2023-02-07 11:45	PST	154	P
USGS	11113000	2023-02-07 12:00	PST	154	P
USGS	11113000	2023-02-07 12:15	PST	154	P
USGS	11113000	2023-02-07 12:30	PST	154	P
USGS	11113000	2023-02-07 12:45	PST	154	P
USGS	11113000	2023-02-07 13:00	PST	151	P
USGS	11113000	2023-02-07 13:15	PST	153	P
USGS	11113000	2023-02-07 13:30	PST	153	P
USGS	11113000	2023-02-07 13:45	PST	151	P
USGS	11113000	2023-02-07 14:00	PST	153	P
USGS	11113000	2023-02-07 14:15	PST	153	P
USGS	11113000	2023-02-07 14:30	PST	151	P
USGS	11113000	2023-02-07 14:45	PST	153	P
USGS	11113000	2023-02-07 15:00	PST	151	P
USGS	11113000	2023-02-07 15:15	PST	151	P
USGS	11113000	2023-02-07 15:30	PST	151	P
USGS	11113000	2023-02-07 15:45	PST	151	P
USGS	11113000	2023-02-07 16:00	PST	151	P
USGS	11113000	2023-02-07 16:15	PST	153	P
USGS	11113000	2023-02-07 16:30	PST	151	P
USGS	11113000	2023-02-07 16:45	PST	151	P
USGS	11113000	2023-02-07 17:00	PST	151	P
USGS	11113000	2023-02-07 17:15	PST	153	P
USGS	11113000	2023-02-07 17:30	PST	151	P
USGS	11113000	2023-02-07 17:45	PST	151	P
USGS	11113000	2023-02-07 18:00	PST	151	P
USGS	11113000	2023-02-07 18:15	PST	151	P
USGS	11113000	2023-02-07 18:30	PST	151	P
USGS	11113000	2023-02-07 18:45	PST	151	P
USGS	11113000	2023-02-07 19:00	PST	151	P
USGS	11113000	2023-02-07 19:15	PST	151	P
USGS	11113000	2023-02-07 19:30	PST	151	P
USGS	11113000	2023-02-07 19:45	PST	151	P
USGS	11113000	2023-02-07 20:00	PST	151	P
USGS	11113000	2023-02-07 20:15	PST	149	P
USGS	11113000	2023-02-07 20:30	PST	149	P
USGS	11113000	2023-02-07 20:45	PST	151	P
USGS	11113000	2023-02-07 21:00	PST	151	P
USGS	11113000	2023-02-07 21:15	PST	151	P
USGS	11113000	2023-02-07 21:30	PST	148	P
USGS	11113000	2023-02-07 21:45	PST	148	P
USGS	11113000	2023-02-07 22:00	PST	148	P
USGS	11113000	2023-02-07 22:15	PST	148	P
USGS	11113000	2023-02-07 22:30	PST	148	P
USGS	11113000	2023-02-07 22:45	PST	148	P
USGS	11113000	2023-02-07 23:00	PST	148	P
USGS	11113000	2023-02-07 23:15	PST	148	P
USGS	11113000	2023-02-07 23:30	PST	148	P
USGS	11113000	2023-02-07 23:45	PST	148	P
