Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
44,U.C. Riverside,Los Angeles Basin,9/28/2022,271,0.21, ,0.00, ,520, ,16.3, ,98.2, ,67.7, ,80.8, ,73, ,23, ,45, ,57.8, ,3.8, ,92.0, ,74.0, 
44,U.C. Riverside,Los Angeles Basin,9/29/2022,272,0.19, ,0.00, ,522, ,17.8, ,91.3, ,65.7, ,76.8, ,82, ,34, ,56, ,60.2, ,3.7, ,88.6, ,74.4, 
44,U.C. Riverside,Los Angeles Basin,9/30/2022,273,0.16, ,0.00, ,494, ,18.1, ,85.9, ,61.5, ,70.3, ,100, ,40, ,72, ,60.6, ,3.4, ,80.5, ,74.0, 
44,U.C. Riverside,Los Angeles Basin,10/1/2022,274,0.13, ,0.00, ,439, ,16.8, ,80.6, ,60.6, ,67.2, ,93, ,43, ,74, ,58.5, ,3.5, ,84.2, ,72.4, 
44,U.C. Riverside,Los Angeles Basin,10/2/2022,275,0.14, ,0.00, ,459, ,16.7, ,83.8, ,59.9, ,68.6, ,91, ,44, ,70, ,58.4, ,3.3, ,78.6, ,70.4, 
44,U.C. Riverside,Los Angeles Basin,10/3/2022,276,0.16, ,0.00, ,499, ,17.3, ,85.5, ,59.6, ,70.6, ,93, ,42, ,68, ,59.4, ,2.9, ,70.5, ,71.4, 
44,U.C. Riverside,Los Angeles Basin,10/4/2022,277,0.17, ,0.00, ,499, ,17.9, ,88.1, ,61.1, ,72.8, ,90, ,38, ,65, ,60.3, ,3.3, ,80.2, ,72.1, 
44,U.C. Riverside,Los Angeles Basin,10/5/2022,278,0.16, ,0.00, ,495, ,18.7, ,88.3, ,60.8, ,72.4, ,95, ,41, ,69, ,61.6, ,3.1, ,73.7, ,72.6, 
44,U.C. Riverside,Los Angeles Basin,10/6/2022,279,0.13, ,0.00, ,424, ,19.5, ,85.2, ,63.1, ,70.1, ,100, ,47, ,78, ,62.7, ,3.4, ,80.7, ,73.0, 
44,U.C. Riverside,Los Angeles Basin,10/7/2022,280,0.16, ,0.00, ,465, ,18.4, ,88.1, ,61.9, ,72.6, ,99, ,40, ,67, ,61.1, ,3.1, ,75.5, ,73.1, 
44,U.C. Riverside,Los Angeles Basin,10/8/2022,281,0.15, ,0.00, ,439, ,17.8, ,88.0, ,62.5, ,73.6, ,93, ,37, ,63, ,60.2, ,3.1, ,75.3, ,72.5, 
44,U.C. Riverside,Los Angeles Basin,10/9/2022,282,0.16, ,0.00, ,471, ,17.0, ,84.7, ,60.9, ,71.6, ,95, ,40, ,64, ,58.9, ,3.0, ,71.7, ,71.3, 
44,U.C. Riverside,Los Angeles Basin,10/10/2022,283,0.13, ,0.00, ,427, ,17.7, ,83.6, ,60.4, ,68.8, ,100, ,44, ,74, ,60.1, ,3.0, ,71.9, ,71.5, 
44,U.C. Riverside,Los Angeles Basin,10/11/2022,284,0.05, ,0.03, ,215, ,18.3, ,76.5, ,62.5, ,66.5, ,93, ,59, ,82, ,61.0, ,2.7, ,63.8, ,71.7, 
44,U.C. Riverside,Los Angeles Basin,10/12/2022,285,0.09, ,0.00, ,328, ,18.3, ,82.1, ,61.6, ,67.9, ,98, ,45, ,78, ,61.0, ,3.0, ,71.2, ,71.7, 
44,U.C. Riverside,Los Angeles Basin,10/13/2022,286,0.10, ,0.00, ,356, ,18.1, ,78.9, ,59.0, ,66.1, ,100, ,53, ,83, ,60.7, ,2.9, ,69.7, ,71.6, 
44,U.C. Riverside,Los Angeles Basin,10/14/2022,287,0.08, ,0.00, ,297, ,18.1, ,72.4, ,62.3, ,65.0, ,96, ,67, ,86, ,60.6, ,3.7, ,88.3, ,71.6, 
44,U.C. Riverside,Los Angeles Basin,10/15/2022,288,0.02, ,0.25, ,115, ,17.5, ,67.9, ,59.7, ,62.8, ,100, ,71, ,90, ,59.7, ,3.6, ,87.4, ,70.3, 
44,U.C. Riverside,Los Angeles Basin,10/16/2022,289,0.03, ,0.00, ,166, ,17.1, ,68.3, ,57.9, ,62.7, ,100, ,70, ,88, ,59.1, ,2.3, ,54.1, ,69.5, 
44,U.C. Riverside,Los Angeles Basin,10/17/2022,290,0.13, ,0.00, ,445, ,16.6, ,81.5, ,55.2, ,66.4, ,100, ,46, ,75, ,58.3, ,2.6, ,61.8, ,69.0, 
44,U.C. Riverside,Los Angeles Basin,10/18/2022,291,0.15, ,0.00, ,430, ,13.9, ,90.2, ,58.2, ,73.2, ,97, ,19, ,50, ,53.4, ,3.1, ,74.9, ,69.2, 
44,U.C. Riverside,Los Angeles Basin,10/19/2022,292,0.16, ,0.00, ,452,R,11.1, ,90.5, ,60.1, ,75.1, ,65, ,19, ,37, ,47.4, ,3.3, ,78.5, ,69.8, 
44,U.C. Riverside,Los Angeles Basin,10/20/2022,293,0.16, ,0.00, ,451,R,10.6, ,89.8, ,61.4, ,74.0, ,60, ,18, ,37, ,46.0, ,3.2, ,75.8, ,70.1, 
44,U.C. Riverside,Los Angeles Basin,10/21/2022,294,0.14, ,0.00, ,433, ,13.9, ,81.9, ,57.9, ,68.8, ,96, ,34, ,58, ,53.3, ,3.3, ,78.7, ,69.9, 
44,U.C. Riverside,Los Angeles Basin,10/22/2022,295,0.07, ,0.00, ,244, ,15.5, ,70.5, ,59.3, ,64.1, ,93, ,59, ,76, ,56.4, ,3.9, ,94.7, ,69.7, 
44,U.C. Riverside,Los Angeles Basin,10/23/2022,296,0.12, ,0.00, ,444,R,12.3, ,69.9, ,51.8, ,60.5, ,96, ,41, ,68, ,50.1, ,4.1, ,97.7, ,67.9, 
44,U.C. Riverside,Los Angeles Basin,10/24/2022,297,0.17, ,0.00, ,455,R,4.6, ,74.2, ,49.3, ,62.7, ,89, ,10, ,24, ,25.0, ,6.0, ,143.9, ,65.6, 
44,U.C. Riverside,Los Angeles Basin,10/25/2022,298,0.13, ,0.00, ,437,R,6.2, ,76.7, ,46.6, ,61.0, ,53, ,16, ,34, ,32.3, ,3.1, ,74.9, ,64.4, 
44,U.C. Riverside,Los Angeles Basin,10/26/2022,299,0.12, ,0.00, ,426,R,9.6, ,72.7, ,48.1, ,60.5, ,85, ,29, ,54, ,43.6, ,3.3, ,78.1, ,64.5, 
44,U.C. Riverside,Los Angeles Basin,10/27/2022,300,0.12, ,0.00, ,422,R,10.1, ,78.3, ,51.1, ,62.9, ,96, ,15, ,52, ,44.9, ,2.8, ,68.3, ,65.3, 
44,U.C. Riverside,Los Angeles Basin,10/28/2022,301,0.13, ,0.00, ,423,R,7.4, ,79.5, ,48.2, ,63.1, ,82, ,12, ,37, ,36.7, ,3.2, ,76.3, ,64.9, 
44,U.C. Riverside,Los Angeles Basin,10/29/2022,302,0.13, ,0.00, ,427,R,9.4, ,79.7, ,47.1, ,62.8, ,87, ,19, ,48, ,42.9, ,3.1, ,75.2, ,64.3, 
44,U.C. Riverside,Los Angeles Basin,10/30/2022,303,0.14, ,0.00, ,415,R,7.4, ,84.4, ,48.8, ,66.0, ,71, ,9, ,34, ,36.9, ,3.8, ,91.0, ,63.8, 
44,U.C. Riverside,Los Angeles Basin,10/31/2022,304,0.12, ,0.00, ,360, ,7.1, ,84.7, ,50.3, ,66.5, ,55, ,10, ,32, ,35.7, ,2.9, ,70.3, ,63.4, 
44,U.C. Riverside,Los Angeles Basin,11/1/2022,305,0.11, ,0.00, ,398, ,10.8, ,73.7, ,52.4, ,61.9, ,73, ,38, ,57, ,46.5, ,4.1, ,97.3, ,64.1, 
44,U.C. Riverside,Los Angeles Basin,11/2/2022,306,0.07, ,0.04, ,255, ,10.7, ,65.0, ,48.4, ,56.9, ,89, ,43, ,68, ,46.3, ,4.3, ,102.9, ,64.0, 
44,U.C. Riverside,Los Angeles Basin,11/3/2022,307,0.10, ,0.00, ,419,R,7.2, ,62.2, ,44.8, ,52.7, ,87, ,28, ,53, ,35.9, ,3.7, ,87.6, ,62.5, 
44,U.C. Riverside,Los Angeles Basin,11/4/2022,308,0.10, ,0.00, ,386, ,6.0, ,67.6, ,41.6, ,54.0, ,66, ,21, ,42, ,31.7, ,3.1, ,73.7, ,61.3, 
44,U.C. Riverside,Los Angeles Basin,11/5/2022,309,0.11, ,0.00, ,402,R,7.2, ,70.9, ,43.4, ,56.0, ,71, ,25, ,47, ,36.1, ,2.8, ,67.4, ,60.9, 
44,U.C. Riverside,Los Angeles Basin,11/6/2022,310,0.10, ,0.00, ,380, ,9.5, ,70.3, ,45.8, ,57.4, ,87, ,34, ,59, ,43.3, ,2.8, ,67.1, ,61.1, 
44,U.C. Riverside,Los Angeles Basin,11/7/2022,311,0.04, ,0.03, ,166, ,13.8, ,65.8, ,52.0, ,58.9, ,100, ,61, ,81, ,53.2, ,3.8, ,92.2, ,61.7, 
44,U.C. Riverside,Los Angeles Basin,11/8/2022,312,0.02, ,1.00, ,108, ,14.0, ,62.2, ,47.8, ,55.1, ,100, ,77, ,94, ,53.5, ,5.2, ,125.9, ,61.0, 
44,U.C. Riverside,Los Angeles Basin,11/9/2022,313,0.08, ,0.15, ,339, ,9.9, ,59.8, ,44.2, ,51.3, ,99, ,47, ,77, ,44.4, ,3.1, ,75.5, ,59.7, 
44,U.C. Riverside,Los Angeles Basin,11/10/2022,314,0.11, ,0.00,H,392,R,7.0, ,66.6, ,39.2, ,52.8, ,99, ,23, ,51, ,35.4, ,4.2, ,99.6, ,58.8, 
44,U.C. Riverside,Los Angeles Basin,11/11/2022,315,0.12, ,0.00, ,378,R,4.9, ,67.6, ,40.9, ,54.7, ,66, ,16, ,34, ,26.8, ,4.1, ,97.7, ,58.0, 
44,U.C. Riverside,Los Angeles Basin,11/12/2022,316,0.10, ,0.00, ,380,R,6.2, ,67.3, ,40.4, ,53.2, ,75, ,22, ,45, ,32.3, ,3.1, ,73.3, ,57.6, 
44,U.C. Riverside,Los Angeles Basin,11/13/2022,317,0.10, ,0.00, ,372,R,7.4, ,64.0, ,40.2, ,51.9, ,92, ,22, ,56, ,36.9, ,4.4, ,104.8, ,58.1, 
44,U.C. Riverside,Los Angeles Basin,11/14/2022,318,0.09, ,0.00, ,375,R,6.7, ,68.7, ,40.7, ,54.3, ,80, ,20, ,46, ,34.1, ,3.0, ,71.1, ,57.4, 
44,U.C. Riverside,Los Angeles Basin,11/15/2022,319,0.13, ,0.00, ,370,R,4.8, ,69.0, ,41.9, ,56.3, ,70, ,17, ,31, ,25.9, ,5.5, ,132.7, ,56.7, 
44,U.C. Riverside,Los Angeles Basin,11/16/2022,320,0.17, ,0.00, ,372,R,2.5, ,68.6, ,47.1, ,59.3, ,33, ,9, ,15, ,11.0, ,8.5,R,204.7,R,55.8, 
44,U.C. Riverside,Los Angeles Basin,11/17/2022,321,0.12, ,0.00, ,364,R,3.5, ,74.0, ,42.7, ,57.5, ,43, ,10, ,22, ,18.8, ,4.1, ,97.2, ,55.4, 
44,U.C. Riverside,Los Angeles Basin,11/18/2022,322,0.11, ,0.00, ,359,R,4.1, ,72.0, ,42.8, ,56.4, ,50, ,12, ,27, ,22.5, ,3.7, ,88.3, ,55.6, 
44,U.C. Riverside,Los Angeles Basin,11/19/2022,323,0.16, ,0.00, ,359,R,3.0, ,66.6, ,47.3, ,58.1, ,37, ,13, ,18, ,15.0, ,8.2,Y,197.6,Y,55.2, 
44,U.C. Riverside,Los Angeles Basin,11/20/2022,324,0.13, ,0.00, ,360,R,2.9, ,72.0, ,46.7, ,59.8, ,31, ,10, ,16, ,14.1, ,5.4, ,129.1, ,55.5, 
44,U.C. Riverside,Los Angeles Basin,11/21/2022,325,0.11, ,0.00, ,311, ,3.1, ,72.6, ,42.8, ,57.7, ,37, ,9, ,19, ,15.6, ,3.9, ,94.1, ,54.5, 
44,U.C. Riverside,Los Angeles Basin,11/22/2022,326,0.10, ,0.00, ,336, ,3.6, ,73.9, ,42.8, ,56.6, ,45, ,8, ,23, ,19.0, ,3.2, ,76.7, ,54.1, 
44,U.C. Riverside,Los Angeles Basin,11/23/2022,327,0.10, ,0.00, ,330, ,4.5, ,73.1, ,40.1, ,56.3, ,46, ,14, ,29, ,24.7, ,3.3, ,79.4, ,53.8, 
44,U.C. Riverside,Los Angeles Basin,11/24/2022,328,0.11, ,0.00, ,340,R,3.0, ,73.5, ,48.6, ,60.6, ,33, ,9, ,17, ,15.3, ,4.0, ,95.9, ,54.7, 
44,U.C. Riverside,Los Angeles Basin,11/25/2022,329,0.10, ,0.00, ,344,R,3.6, ,73.5, ,44.2, ,56.9, ,39, ,11, ,23, ,19.2, ,3.7, ,88.3, ,54.1, 
44,U.C. Riverside,Los Angeles Basin,11/26/2022,330,0.09, ,0.00, ,334, ,4.9, ,70.5, ,41.6, ,54.7, ,59, ,15, ,34, ,26.8, ,2.7, ,64.1, ,54.3, 
44,U.C. Riverside,Los Angeles Basin,11/27/2022,331,0.09, ,0.00, ,330, ,6.6, ,74.5, ,41.1, ,56.5, ,71, ,17, ,42, ,33.9, ,2.9, ,68.8, ,54.8, 
44,U.C. Riverside,Los Angeles Basin,11/28/2022,332,0.05, ,0.00, ,226, ,10.1, ,60.4, ,47.5, ,53.5, ,89, ,56, ,72, ,44.8, ,3.1, ,74.7, ,55.2, 
44,U.C. Riverside,Los Angeles Basin,11/29/2022,333,0.07, ,0.00, ,301, ,9.9, ,64.1, ,45.9, ,54.2, ,91, ,41, ,69, ,44.2, ,3.1, ,74.6, ,56.0, 
44,U.C. Riverside,Los Angeles Basin,11/30/2022,334,0.06, ,0.00, ,277, ,9.7, ,61.3, ,41.2, ,50.1, ,99, ,48, ,79, ,43.8, ,2.6, ,61.3, ,55.4, 
44,U.C. Riverside,Los Angeles Basin,12/1/2022,335,0.03, ,0.00, ,118, ,9.1, ,57.2, ,49.7, ,52.6, ,79, ,55, ,67, ,42.1, ,3.0, ,71.1, ,55.7, 
44,U.C. Riverside,Los Angeles Basin,12/2/2022,336,0.03, ,0.00, ,153, ,10.7, ,58.0, ,48.7, ,53.2, ,91, ,66, ,77, ,46.3, ,2.4, ,56.6, ,56.0, 
44,U.C. Riverside,Los Angeles Basin,12/3/2022,337,0.07, ,0.00, ,266, ,10.1, ,71.2, ,45.8, ,55.9, ,91, ,37, ,66, ,44.8, ,2.5, ,60.8, ,56.5, 
44,U.C. Riverside,Los Angeles Basin,12/4/2022,338,0.04, ,0.01, ,196, ,11.5, ,63.6, ,44.6, ,54.8, ,97, ,56, ,79, ,48.3, ,2.3, ,55.3, ,56.5, 
44,U.C. Riverside,Los Angeles Basin,12/5/2022,339,0.06, ,0.00, ,248, ,11.6, ,61.2, ,48.9, ,54.5, ,100, ,49, ,80, ,48.4, ,2.8, ,67.9, ,57.4, 
44,U.C. Riverside,Los Angeles Basin,12/6/2022,340,0.04, ,0.00, ,191, ,9.7, ,58.8, ,45.8, ,51.1, ,90, ,55, ,76, ,43.7, ,2.4, ,57.1, ,56.6, 
44,U.C. Riverside,Los Angeles Basin,12/7/2022,341,0.06, ,0.00, ,293, ,9.1, ,59.9, ,42.4, ,49.8, ,100, ,35, ,74, ,42.0, ,2.8, ,66.5, ,56.1, 
44,U.C. Riverside,Los Angeles Basin,12/8/2022,342,0.06, ,0.00, ,306, ,7.8, ,60.8, ,37.8, ,47.7, ,97, ,38, ,69, ,38.2, ,2.6, ,62.2, ,55.0, 
44,U.C. Riverside,Los Angeles Basin,12/9/2022,343,0.06, ,0.00, ,300, ,7.4, ,60.7, ,36.7, ,47.0, ,95, ,36, ,67, ,36.9, ,2.3, ,55.8, ,54.1, 
44,U.C. Riverside,Los Angeles Basin,12/10/2022,344,0.06, ,0.00, ,288, ,9.1, ,62.1, ,38.3, ,49.7, ,92, ,53, ,75, ,42.1, ,2.6, ,62.5, ,53.8, 
44,U.C. Riverside,Los Angeles Basin,12/11/2022,345,0.01, ,0.56, ,80, ,10.3, ,53.6, ,42.5, ,49.3, ,100, ,68, ,86, ,45.3, ,5.4, ,128.5, ,54.4, 
44,U.C. Riverside,Los Angeles Basin,12/12/2022,346,0.02, ,0.31, ,159, ,8.1, ,50.1, ,38.6, ,42.9,Y,96, ,64, ,86,Y,38.9,Y,3.1, ,73.9, ,53.0, 
44,U.C. Riverside,Los Angeles Basin,12/13/2022,347,0.06, ,0.00, ,301, ,7.6, ,58.6, ,35.6, ,44.7, ,100, ,39, ,75, ,37.3, ,2.4, ,58.1, ,52.2, 
44,U.C. Riverside,Los Angeles Basin,12/14/2022,348,0.06, ,0.00, ,301, ,7.0, ,61.0, ,34.9, ,45.9, ,97, ,34, ,67, ,35.4, ,2.4, ,56.6, ,51.8, 
44,U.C. Riverside,Los Angeles Basin,12/15/2022,349,0.07, ,0.00, ,248, ,6.6, ,62.9, ,37.1, ,48.8, ,88, ,28, ,56, ,33.8, ,2.7, ,64.9, ,51.6, 
44,U.C. Riverside,Los Angeles Basin,12/16/2022,350,0.09, ,0.00, ,292, ,5.2, ,62.3, ,40.8, ,50.5, ,66, ,24, ,42, ,28.1, ,4.0, ,96.9, ,51.8, 
44,U.C. Riverside,Los Angeles Basin,12/17/2022,351,0.08, ,0.00, ,255, ,4.1, ,61.9, ,38.0, ,49.4, ,57, ,20, ,34, ,22.5, ,3.4, ,82.6, ,51.1, 
44,U.C. Riverside,Los Angeles Basin,12/18/2022,352,0.07, ,0.00, ,308, ,5.2, ,63.7, ,36.8, ,48.5, ,77, ,20, ,45, ,28.1, ,2.7, ,63.8, ,51.0, 
44,U.C. Riverside,Los Angeles Basin,12/19/2022,353,0.06, ,0.00, ,307, ,5.7, ,65.7, ,35.8, ,48.0, ,79, ,23, ,50, ,30.1, ,2.3, ,55.7, ,50.8, 
44,U.C. Riverside,Los Angeles Basin,12/20/2022,354,0.07, ,0.00, ,285, ,5.4, ,66.0, ,39.2, ,49.9, ,65, ,21, ,44, ,29.2, ,2.5, ,60.4, ,50.7, 
44,U.C. Riverside,Los Angeles Basin,12/21/2022,355,0.09, ,0.00, ,305, ,5.8, ,73.0, ,41.0, ,55.7, ,69, ,20, ,38, ,30.6, ,3.6, ,87.0, ,51.1, 
44,U.C. Riverside,Los Angeles Basin,12/22/2022,356,0.08, ,0.00, ,271, ,6.7, ,69.5, ,44.7, ,55.2, ,65, ,25, ,45, ,34.2, ,2.8, ,68.1, ,51.8, 
44,U.C. Riverside,Los Angeles Basin,12/23/2022,357,0.07, ,0.00, ,285, ,7.9, ,69.5, ,41.6, ,53.8, ,78, ,32, ,56, ,38.4, ,2.7, ,64.0, ,52.2, 
44,U.C. Riverside,Los Angeles Basin,12/24/2022,358,0.10, ,0.00, ,302, ,6.4, ,78.8, ,47.8, ,62.1, ,67, ,16, ,33, ,33.1, ,4.3, ,102.9, ,52.7, 
44,U.C. Riverside,Los Angeles Basin,12/25/2022,359,0.10, ,0.00, ,301, ,6.2, ,82.9,Y,50.8, ,64.0, ,52, ,13, ,31, ,32.5, ,3.8, ,90.7, ,53.5, 
44,U.C. Riverside,Los Angeles Basin,12/26/2022,360,0.08, ,0.00, ,256, ,7.5, ,81.7, ,49.8, ,62.9, ,56, ,23, ,38, ,37.1, ,2.8, ,66.2, ,54.1, 
44,U.C. Riverside,Los Angeles Basin,12/27/2022,361,0.05, ,0.27, ,148, ,9.2, ,65.4, ,50.3, ,56.2, ,100, ,38, ,60, ,42.4, ,3.0, ,71.2, ,54.5, 
44,U.C. Riverside,Los Angeles Basin,12/28/2022,362,0.05, ,0.06, ,248, ,12.3,Y,61.5, ,50.0, ,53.5, ,100, ,63, ,88,Y,50.1,Y,2.3, ,55.1, ,55.1, 
44,U.C. Riverside,Los Angeles Basin,12/29/2022,363,0.01, ,0.00, ,96, ,11.7, ,56.6, ,50.6, ,53.4, ,98, ,68, ,84, ,48.6, ,2.5, ,60.8, ,55.1, 
44,U.C. Riverside,Los Angeles Basin,12/30/2022,364,0.01, ,0.02, ,89, ,13.0,Y,56.5, ,51.9, ,53.9, ,100, ,78, ,92,Y,51.6,Y,1.7, ,40.9, ,55.5, 
44,U.C. Riverside,Los Angeles Basin,12/31/2022,365,0.00, ,0.57, ,72, ,14.3,Y,58.3, ,52.4, ,55.0, ,100, ,85, ,97,Y,54.1,Y,4.0, ,95.0, ,56.0,Y
99,Santa Monica,Los Angeles Basin,1/1/2017,001,0.06, ,0.00, ,290, ,9.2, ,57.8, ,41.9, ,49.7, ,86, ,56, ,75, ,42.3, ,3.3, ,78.8, ,53.1, 
99,Santa Monica,Los Angeles Basin,1/2/2017,002,0.02, ,0.00, ,96, ,10.2, ,55.9, ,48.5, ,52.1, ,87, ,68, ,77, ,44.9, ,3.2, ,76.7, ,53.4, 
99,Santa Monica,Los Angeles Basin,1/3/2017,003,0.03, ,0.00, ,150, ,10.2, ,58.9, ,47.9, ,52.7, ,90, ,59, ,75, ,45.1, ,2.4, ,57.9, ,53.5, 
99,Santa Monica,Los Angeles Basin,1/4/2017,004,0.03, ,0.16, ,154, ,12.1, ,60.3, ,51.8, ,55.1, ,99, ,65, ,82, ,49.6, ,2.6, ,62.2, ,54.6, 
99,Santa Monica,Los Angeles Basin,1/5/2017,005,0.02, ,0.49, ,120, ,14.8, ,61.8, ,50.5, ,56.1, ,99, ,88, ,96, ,55.1, ,3.4, ,81.7, ,55.7, 
99,Santa Monica,Los Angeles Basin,1/6/2017,006,0.07, ,0.00,H,376,R,10.4,H,65.3, ,50.0, ,56.4,H,96,H,44,H,67, ,45.5, ,3.3,H,78.7,H,55.8,H
99,Santa Monica,Los Angeles Basin,1/7/2017,007,0.06, ,0.11, ,176, ,10.4, ,68.2, ,49.7, ,58.8, ,89, ,42, ,61, ,45.6, ,3.9, ,94.7, ,55.2, 
99,Santa Monica,Los Angeles Basin,1/8/2017,008,0.10, ,0.00, ,278, ,9.8, ,76.3, ,56.6, ,63.6, ,65, ,32, ,49, ,44.1, ,3.3, ,79.1, ,56.1, 
99,Santa Monica,Los Angeles Basin,1/9/2017,009,0.02, ,0.70, ,115, ,13.8, ,62.2, ,50.6, ,55.8, ,98, ,61, ,91, ,53.1, ,3.0, ,71.6, ,56.4, 
99,Santa Monica,Los Angeles Basin,1/10/2017,010,0.08,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
99,Santa Monica,Los Angeles Basin,1/11/2017,011,0.08,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
99,Santa Monica,Los Angeles Basin,1/12/2017,012,0.01, ,0.37,H,126,H,13.0,H,57.3, ,49.6, ,53.3,H,98,H,83,H,94, ,51.6, ,2.4,H,58.7,H,55.9,H
99,Santa Monica,Los Angeles Basin,1/13/2017,013,0.04, ,0.00, ,181, ,10.9, ,58.7, ,46.2, ,52.8, ,96, ,60, ,80, ,46.9, ,3.4, ,80.9, ,54.7, 
99,Santa Monica,Los Angeles Basin,1/14/2017,014,0.10, ,0.00, ,324, ,9.7, ,71.5, ,48.3, ,59.6, ,87, ,32, ,56, ,43.7, ,4.3, ,103.9, ,54.1, 
99,Santa Monica,Los Angeles Basin,1/15/2017,015,0.04, ,0.00, ,157, ,12.5, ,63.9, ,51.5, ,56.9, ,93, ,67, ,79, ,50.5, ,3.2, ,76.9, ,54.6, 
99,Santa Monica,Los Angeles Basin,1/16/2017,016,0.07, ,0.00, ,312, ,12.0, ,61.7, ,49.4, ,54.7, ,92, ,68, ,83, ,49.4, ,3.4, ,82.7, ,55.2, 
99,Santa Monica,Los Angeles Basin,1/17/2017,017,0.09, ,0.00, ,331, ,8.0, ,66.1, ,48.0, ,55.1, ,89, ,32, ,54, ,38.7, ,3.3, ,80.0, ,54.2, 
99,Santa Monica,Los Angeles Basin,1/18/2017,018,0.04, ,0.04, ,176, ,10.4, ,59.4, ,45.8, ,52.7, ,91, ,63, ,77, ,45.6, ,3.5, ,83.2, ,53.1, 
99,Santa Monica,Los Angeles Basin,1/19/2017,019,0.07, ,1.15, ,301, ,12.9, ,61.1, ,49.4, ,54.8, ,99, ,70, ,88, ,51.3, ,4.3, ,103.5, ,53.3, 
99,Santa Monica,Los Angeles Basin,1/20/2017,020,0.02, ,1.52, ,79, ,11.6, ,57.7, ,48.6, ,51.7, ,98, ,66, ,89, ,48.5, ,4.7, ,112.1, ,52.5, 
99,Santa Monica,Los Angeles Basin,1/21/2017,021,0.08, ,0.00, ,324, ,9.9, ,60.6, ,45.3, ,52.9, ,82, ,61, ,72, ,44.2, ,3.9, ,93.7, ,51.4, 
99,Santa Monica,Los Angeles Basin,1/22/2017,022,0.00, ,2.04, ,28, ,12.1, ,55.3, ,49.0, ,51.4, ,99, ,82, ,94, ,49.7, ,5.4, ,129.8, ,51.1, 
99,Santa Monica,Los Angeles Basin,1/23/2017,023,0.05, ,0.10, ,215, ,9.8, ,54.8, ,43.6, ,50.5, ,91, ,64, ,78, ,43.9, ,3.8, ,92.1, ,51.1, 
99,Santa Monica,Los Angeles Basin,1/24/2017,024,0.07, ,0.00, ,304, ,8.0, ,55.9, ,40.0, ,47.6, ,84, ,55, ,72, ,38.9, ,3.3, ,80.4, ,49.9, 
99,Santa Monica,Los Angeles Basin,1/25/2017,025,0.08, ,0.00, ,357, ,7.6, ,57.8, ,41.3, ,49.1, ,76, ,43, ,64, ,37.6, ,3.8, ,91.4, ,49.7, 
99,Santa Monica,Los Angeles Basin,1/26/2017,026,0.10, ,0.00, ,360, ,6.1, ,62.2, ,41.6, ,52.6, ,72, ,32, ,45, ,32.0, ,5.1, ,123.1, ,49.5, 
99,Santa Monica,Los Angeles Basin,1/27/2017,027,0.11, ,0.00, ,367,R,4.7, ,61.3, ,48.6, ,56.2, ,42, ,18, ,31, ,25.8, ,5.0, ,118.9, ,49.5, 
99,Santa Monica,Los Angeles Basin,1/28/2017,028,0.12, ,0.00, ,377,R,4.2, ,69.9, ,49.3, ,61.6, ,42, ,16, ,23, ,23.0, ,4.8, ,114.4, ,49.8, 
99,Santa Monica,Los Angeles Basin,1/29/2017,029,0.13, ,0.00, ,380,R,4.3, ,76.8, ,57.8, ,66.7, ,25, ,14, ,19, ,23.7, ,4.3, ,102.1, ,50.6, 
99,Santa Monica,Los Angeles Basin,1/30/2017,030,0.13, ,0.00, ,382,R,5.4, ,77.5, ,58.5, ,66.5, ,34, ,17, ,24, ,28.9, ,3.5, ,83.4, ,51.9, 
99,Santa Monica,Los Angeles Basin,1/31/2017,031,0.11, ,0.00, ,380,R,7.1, ,72.8, ,52.3, ,60.5, ,54, ,27, ,40, ,35.8, ,3.4, ,81.6, ,52.3, 
99,Santa Monica,Los Angeles Basin,2/1/2017,032,0.09, ,0.00, ,365, ,9.8, ,68.1, ,47.3, ,55.1, ,91, ,39, ,66, ,43.9, ,3.5, ,84.2, ,52.3, 
99,Santa Monica,Los Angeles Basin,2/2/2017,033,0.07, ,0.00, ,272, ,12.0, ,64.0, ,50.8, ,56.6, ,92, ,49, ,77, ,49.3, ,2.7, ,64.3, ,53.6, 
99,Santa Monica,Los Angeles Basin,2/3/2017,034,0.00, ,0.37, ,60, ,14.6, ,58.5, ,53.2, ,56.2, ,98, ,81, ,95, ,54.6, ,2.5, ,59.4, ,54.9, 
99,Santa Monica,Los Angeles Basin,2/4/2017,035,0.08, ,0.00, ,374, ,13.8, ,63.0, ,50.5, ,55.9, ,99, ,76, ,90, ,53.2, ,3.1, ,75.4, ,56.2, 
99,Santa Monica,Los Angeles Basin,2/5/2017,036,0.01, ,0.00, ,81, ,12.8, ,58.5, ,49.1, ,53.8, ,95, ,77, ,91, ,51.1, ,2.4, ,57.3, ,55.7, 
